0.09999999999999999	6.075034980312921e-5	5.175621481612325e-5	6.144792860141024e-5	0.0	0.0	0.0
0.19999999999999998	4.90022539452184e-5	4.111993621336296e-5	4.7797977458685637e-5	0.027140755206346512	0.022967372089624405	0.027015455067157745
0.3	4.241703936713748e-5	3.4432454413035884e-5	3.991477206000127e-5	0.04974786192178726	0.04165074601769447	0.048705969005823135
0.39999999999999997	3.4752920328173786e-5	2.63214733422501e-5	3.2022755476646125e-5	0.06883124262094498	0.05667460337281227	0.06649541854858398
0.49999999999999994	3.108681630692445e-5	2.2093574443715625e-5	2.692932503123302e-5	0.08511277288198471	0.06864717602729797	0.08107369393110275
0.6	2.6708712539402768e-5	1.678922853898257e-5	2.2320109565043822e-5	0.09940505027770996	0.07826251536607742	0.09325259923934937
0.7	2.2799711587140337e-5	1.311101732426323e-5	1.8692764570005238e-5	0.11164800077676773	0.0856565535068512	0.10339468717575073
0.7999999999999999	2.1186495359870605e-5	1.1540066225279588e-5	1.5827783499844372e-5	0.12252536416053772	0.09175252914428711	0.11193128675222397
0.8999999999999999	1.9504686861182563e-5	1.1562994586711284e-5	1.1869354239024688e-5	0.13258789479732513	0.09746569395065308	0.11878052353858948
0.9999999999999999	1.8768001609714702e-5	1.1295276635792106e-5	9.842523468250874e-6	0.14205235242843628	0.10311832278966904	0.12414965778589249
1.0999999999999999	2.0011388187413104e-5	1.2710778719338123e-5	7.823070518497843e-6	0.1516421139240265	0.10905478894710541	0.12851819396018982
1.2	2.124918501067441e-5	1.3527241208066698e-5	7.208215720311273e-6	0.16184546053409576	0.1155431941151619	0.13223528861999512
1.2999999999999998	2.1863441361347213e-5	1.1086134691140614e-5	7.324891157622915e-6	0.17250679433345795	0.12162984162569046	0.13582918047904968
1.4	2.1015823222114705e-5	1.170671202999074e-5	6.6287157096667215e-6	0.18311041593551636	0.1272662878036499	0.13927976787090302
1.4999999999999998	2.0510642571025528e-5	1.1575075404834934e-5	6.7254322857479565e-6	0.1933795064687729	0.13302364945411682	0.14258211851119995
1.5999999999999999	1.922531009768136e-5	1.1178160093550105e-5	7.888016625656746e-6	0.20320582389831543	0.1386502981185913	0.1461958885192871
1.7	1.8055921827908605e-5	9.322983714810107e-6	8.444614650215954e-6	0.2124251127243042	0.14372003078460693	0.15023478865623474
1.7999999999999998	1.825112667575013e-5	6.153150025056675e-6	1.1225229172850959e-5	0.22140349447727203	0.14754712581634521	0.15509894490242004
1.9	1.701939254417084e-5	5.987471467960859e-6	1.0475803719600663e-5	0.2301255464553833	0.15054938197135925	0.16046540439128876
1.9999999999999998	1.6380279703298584e-5	5.756517111876747e-6	9.30171700019855e-6	0.23838496208190918	0.15345355868339539	0.16535618901252747
2.0999999999999996	1.5096818970050663e-5	4.745128990180092e-6	8.723460268811323e-6	0.24616894125938416	0.15605051815509796	0.16981364786624908
2.1999999999999997	1.5231099496304523e-5	3.5596619909483707e-6	6.4570558606646955e-6	0.25366875529289246	0.15810421109199524	0.17356763780117035
2.3	1.5523530237260275e-5	3.651215592981316e-6	4.903431090497179e-6	0.2612740695476532	0.1598873883485794	0.17637698352336884
2.4	1.4344477676786482e-5	3.7811419133504387e-6	4.135223207413219e-6	0.26866012811660767	0.16172534227371216	0.17861215770244598
2.5	1.3473460967361461e-5	6.011445748299593e-6	2.332597432541661e-6	0.27553924918174744	0.16414695978164673	0.18021158874034882
